uid,did,type,area
223029f63f9fadb6394713a357f13aef,dbd4274bffd2b8474ce067fb00d45c91,T3A3,燃气传感器
adebeb299731ddcfb9c420ff5472bafb,2f278238b1787ed341ea77c06a52bc18,Z4A1,卫浴灯
cad6ac1a437c2f26aa006bd58e07a3d5,8fcaf6cb57ae2508c932f2773db3aeac,Z4A2,客厅背景
cad6ac1a437c2f26aa006bd58e07a3d5,6b9280ba214d73844787641d4b1b1e42,Z4A2,次卧情景
5441ff47620c07561106dfa81aa3de46,aadff7bdc3e26e07c19da94e298225e7,Z4A3,一楼客厅开关
96e5c9c5060c56aacb0d265ca92998e8,d4a2eed53e082bdf4a51d583c5748b6c,Z6A2,人体红外
db02dbed36f01f12e7771bc21548db8b,2a557ae1dffc47cd4ae649f7313d0788,Z4A1,次卧灯
db02dbed36f01f12e7771bc21548db8b,5421350e17b73e472b50be3ca8f7480c,Z4A3,三键开关
db02dbed36f01f12e7771bc21548db8b,6c43c333a0838a06cb83c111b12a4782,Z4A2,二键开关
8335129be0e20799d2a50114ec0c2f64,3e62945fb03d1017c9210afc4d914954,Z4A1,次卧
a9458ccee7b4a6e7590cdc2e6c2605e5,9c82de91a449afc55615c1e826e65dc3,Z4A1,中卧床头
e4822294a0d92588b3f8d106276c4706,b42b81eb0df5a2dfce52bdd6d284105e,Z4A3,客厅开关
db4089e9a36874f6b423336394880d49,09aa669c27c9889866cc68ec1a6485c6,Z4A3,餐厅
96e5c9c5060c56aacb0d265ca92998e8,95abb134ba3d64fd1513441bbf58eac6,WZA3,网关
e077478d29431d282ef6819f9333ed20,ce2ab2e4ce6f02a3c2bc1966d21a0b53,WZA1,Zigbee网关
898f2f89953194b143f70f1e1f9edc39,0fed8b546fe4f94d1b6876786338f7e8,WZA3,网关
9c492f53c88b3ffef02bb0cb24e2aa79,07d73cde141c40ddb350d2f1860be10a,Z5A1,客厅窗帘
15b72d5692708b63c5d0dee642c32de1,6d77ea5ceb34d24060d1c64d18943090,Z4A1,餐厅射灯
c8196fee4ef1e2f17e763ce176d9c2ef,d171799611c7fc9169d2a11609f5987a,Z5A2,窗帘
30555cca2fcecfa80327100c6e6a9089,8f745547e345dcc50fedff4f6b1f768a,Z4A3,东客卧
d14f5e83f9c817af3dbd7cb23a565d26,e2b949f81bae8ee73ea628ea3068030c,Z4A3,次卧三位
0726d2589d0b7ff1a2d7e96aa7c4a28e,50c00d43b8c10392a74eac209bbe9be2,Z4A3,餐厅灯
96fb02083b836df2721beb0edfc09ddd,b2cef600ce57a28f6d620cc9bee528e6,Z4A2,玄关开关
b574f1f32adc697e570fe1d2cc71978a,829a889d76909c6c2fd33b5028eba6c8,Z4A1,副客卧吸顶灯
a74430cc9fbc2f2b6197d58d166cfb96,f51f017460c2fead10b106c1ad6e4634,NaA1,门锁
72357e3903b922a1efd4e647a26a8a43,ff78fed4fdabdda35aed3523281dc3c2,W2A2,红外宝
3177fea7a587d90d6dd9e822009c3a1a,c956adf07f87b6283d08c764a36072aa,Z4A3,主卧3位开关
68dc779568ea65d19a39347192855457,59fbc939c3671dacf61dc2d3ae4efa22,S1Ai,二键开关
6ae20c527388219b606e3b4a3afe45c2,fc8d09d93fd7e3fe6a4d684a061b94f2,Z4A3,主卧副开关
e551269b3c331eb312b428917bb53095,217df24d22e7339d0e085111dcc8d35b,Z4A2,娱乐室二厅主控开关
526dbf5e75d5c39de86f196eaa66e496,05a96ff13228cedaec834a1353f8a05d,Z4A2,大厅照明
c54fa994cac27cc1dbd0dad280c348b5,3b9546893ec07ae6d69c12a4e8934872,S4A4,平开帘
adebeb299731ddcfb9c420ff5472bafb,f444bc90c4859a64f19a748a91379064,W2A3,卧室
72875db9803de73f867f66ea3f5a37e2,8496382b819fe61e8b8fb797754c92ac,S4A4,平开帘
4442b9340be3374692ac94c630fd0df6,ffbe86d519b2e38750e2a1a655e1c6a5,WQA4,情景开关
56c48893ede810e899e21c911d36ce17,30707223620bb90186553173e2dd44d9,Z4A3,主卧
285c251039f1d0bac231a459f7b4e7be,c02b9dc3dbea6bca26efe24a39f12de4,Z4A2,主卧
285c251039f1d0bac231a459f7b4e7be,ce626ccb9c68995c092a342825f03d3c,Z4A2,卫生间
e30e96fd93521e576e42f636e3b808d1,0fedd40543cbd9f808eddb5c01680f80,WAA4,超级控制面板
30555cca2fcecfa80327100c6e6a9089,89bed9e386002ca8a1392520ed521ff6,Z4A3,一楼餐厅灯
84b8208cdc5bec6654d820c231a0bfb6,b8949ed6ce833d56f01f7c47f59d518b,Z4A3,客房
e4822294a0d92588b3f8d106276c4706,1d2b5a8d39566b3d125868ba0b76fa09,Z4A3,餐厅开关
b1a5a392beb345463998bcf5f0a35b51,828c46316aad7c756da9f0d6a4292e6b,Z4A2,走廊灯
c383f045dfed54dbb69ba39abcdd2ef2,322d6223c842e81569fd8fa6bbad0e1b,Z4A2,走廊
96906ddfd33d8e46999d88b0f2fac2f8,a9a0218fd760c4bd48cb6e5b46db4313,NaA1,门锁
dfa830cc556c60d80c300718ebb44f43,0dbf966f003b576b6d080f889b1cfe2d,Z4A3,储物柜二
7227789bc68f783d84daa38618f192d5,f8facc0ae5455bea3240f5c505f0e5d8,Z4A3,入户开关
e30e96fd93521e576e42f636e3b808d1,16d3e4a4591202310863b3d581f0f79b,Z4A3,客厅
4435e0572811b649450260fdf6a8b641,4e54f8c688a10bc595248a2a6bf52585,WAA4,超级控制面板
334d97ead95651d5fcc347783ae35adc,4e4ee7667ce9d9db4055832f7b4c2886,WAA4,智能中控
95e0989ef7f97dbdcdff188c20f56955,c36dab883e5df92eaa771d43bffe9ae6,Z4A3,三键开关
db4089e9a36874f6b423336394880d49,e9f3fc9706110ac634f202e55f79023a,Z4A3,厨房
62f5fea5000a9305a48aa67d378a4aa7,79cea4561340c1d325e054f791356022,Z4A2,卧室
86904b22e4c1c516514f0375abf09fb0,7a8fed0df3cea8c667b6f7f59ae1e0d2,S1Aj,客厅
d9c039b3949a3866e8d5801d4ca3576e,8c04abf063c0c9fff6e72c5e92710007,Z7A4,门磁传感器
00cf149c94bc3f1d8245831628441c58,0de8594c0142231b3a06ba30aac25c9a,WZA3,网关
d9c039b3949a3866e8d5801d4ca3576e,5ddf9fa51f32199237c5928f93465723,Z6A2,床旁
d9c039b3949a3866e8d5801d4ca3576e,50b3c1905167710379916e15bf7e2a1a,T3A3,燃气传感器
d9c039b3949a3866e8d5801d4ca3576e,45a2e158f98ccea9656608c87997f8ba,T5A2,水浸传感器
00cf149c94bc3f1d8245831628441c58,2a541bf8ebbc429926c340e3166d52e2,S4A4,客厅窗帘
61e0ba02f95744fb143aaa4f8039c20a,c493c52113c6f8a026825cb4306d4486,Z4A3,过道顶灯
30555cca2fcecfa80327100c6e6a9089,127ffc1ff4eba2f6029b4ad345bcb017,Z4A3,3楼走廊射灯
bd00ffc4445686a30094a7d2732156ba,80708d6a64ac07726314b380bf9fa969,W2A3,红外宝
84b8208cdc5bec6654d820c231a0bfb6,ff759006df1a62765057b6867cbbc8cb,Z4A3,主卧
148feed16ac5edfddad3953bb59a363b,7ae72a870f3a6ee7545e835ea2ae3084,W2A3,红外宝
dc35d5627129b2b3cf9d8648522c5af8,b109224a06eb09ca3b39abcf370c722f,S1Aj,三键开关
32621730a834b26540c309c2d2f49768,82e5c4f829d08a3017837b7a3e20c14f,Z4A3,次卫开关
dd76e3698a0799a5ac2a1c90a63f8fdc,f3cdf84a09f071cd0d93340b399d7ce6,Z4A3,办公室灯
b0e323bf82fbba5e8c2b4ee631699c63,68b388e9cd09e09b8ee594f7de9cfd3a,NaA1,门锁
fc764415b581c913f23eaaded498992c,f81603127c40dca29597bfd16f09955d,Z4A3,收银台对面
fc764415b581c913f23eaaded498992c,da6a3dfbeb3a6709d394a42a86207522,WZA1,Zigbee网关
10b2996bf861974784ee834f024623a0,6e339ef49fc156c70d4059dc632c1401,Z4A1,次卧副开
f56247743165865d12bf1b6b1e7b452e,2ab6eea61d3396101e7997a85cad4ddb,Z4A1,客厅主灯
958b9d62cbf7f81e04d55942ae5d340a,605d6b821843626c13fb2d5ee7f59d4e,Z4A1,客卧入口
677f757a00eb3a5997be934ee5fe5225,49e4eb6310ca62b8c6038f0811395793,Z4A1,副卧灯
677f757a00eb3a5997be934ee5fe5225,73143c907b6f5fb34851b83207a6f29b,Z4A1,地下室楼梯灯
3b40c5cbf443110246b72df3e8fdb228,34ba678352f1cd433cc89146c84443d7,Z4A3,餐厅2
677f757a00eb3a5997be934ee5fe5225,86e741cb8e85dcf8dbc3606928ae4ce9,Z4A1,库前灯
7227789bc68f783d84daa38618f192d5,cf9d8a9e04db3562c0fa74c064c2273b,Z4A3,主卧2
da974f8e85cc57bb53789ec80ff680f2,b59e540c3c28d45ca2ed1e7264af9130,Z7A1,门磁
5bf3bc64a6d18f42eda94c7c4dbd3be4,fbe8ed9c29f56502d93aaa8285a91e8d,Z4A1,一键开关
f56247743165865d12bf1b6b1e7b452e,f50f6434372274aca65fbdcfec689e55,Z4A1,卧室床头灯
da974f8e85cc57bb53789ec80ff680f2,e66ac17dc814f38f4559a2f9aa471a96,Z5A1,窗帘电机
5bf3bc64a6d18f42eda94c7c4dbd3be4,c3561a4ce7b5ca21547827b8102b7a28,Z4A1,二楼老人房
db6f2e038fb9803908cc6dba9fbd54d6,fb6f7bc1557f58bace22ab4b4a6638cd,Z4A2,二键开关
171176b88fc6c282d9eb5557744ad547,21fee8f465d8928d3db21676b4edad3f,Z4A3,负一楼梯间
0cca114c6bdcfc64dc1c263afb833e02,17e6924b6fc6f2ad4b08ce9d82d4ac05,Z4A3,二号开关
e541c6186fe15ef46685d924470124e5,efab5a4736f006bd7399ec8c2b911652,WZA3,网关
52536aeb38463e535523a8eef406c17e,2a3fc72455e6c4e2db823a4c93aaf82d,Z4A1,玄关大灯
ac5aad03d9a49a450edd76d71a07ac1b,0df42ce9c1053ad13b251be2eced0049,Z4A3,客厅灯
881b13224c895e2197db8bb26d3ce995,73a9d9fbb83df14b28113ed9bee2b031,S6A3,主卧左
da394beafe1d791e8cececab02b0bb73,f7671f8dc22b967efea989a04e62c410,Z4A2,主卧开关
738d59db54cbb6899fc30a348c652a40,502fdc108c7558a7f6754372da636a61,Z4A2,储物间 灯
45673a1dfc21dc923941d7add8c8da97,223dd6c35066b3c679617534b1a91973,WZA3,网关
738d59db54cbb6899fc30a348c652a40,5b793da87589350fdf443843eb73e0a6,Z4A2,二键开关
d729445a123d1bde8b5355d971f9365b,414a926da57812efdaf20623222de2c3,S4A4,平开帘
d2f713e7e109ead1133df3421a4f37de,158b404cac4efff8fd54ae3255d69d56,Z4A1,设计室
738d59db54cbb6899fc30a348c652a40,4979a187717abc008ed1504e8cf732e2,Z4A3,茶桌筒灯
dd52b70a67f3b348e3a942e23ba3b7e5,60f8e2c4c56bbf667f2a5676cce9c62d,Z4A1,次卧灯
a450820b36ee25b95776922c855496a4,f3eb171a86ca2b76c977757bd9ffe319,NaA1,门锁
3cf007d2f12868fad38395efc01be945,bc8348668e7081b7fa289782f0704afa,S4A4,餐厅窗帘
3cf007d2f12868fad38395efc01be945,09cda8888af2f643dae9df2577b3a5fc,S4A4,次卧纱帘
1c21fb5abe97484206f57af3f3fa2782,7b7493392bdd0c9584780183da8e4f3d,Z4A1,招牌灯
2d230162db77183fa27a07d45ed5e5b5,2702276e08376ef9d62ab4ccf5f5a380,Z4A3,地下室灯
d07d150a2e4d36573d27bc9afa1c2661,3dbc89b0be84e69b9367b0d14307896b,Z4A1,三楼南侧房间衣帽间灯
c8f8ddbab9b923b48d907be22a76a866,e57c182fe1d0d220638874b62aac68a0,S4A3,卷帘
d07d150a2e4d36573d27bc9afa1c2661,fb780eff0dc0383b8e94468a04253481,Z4A1,二楼电梯厅吊灯
7383bb909cf5993b0a673dac535a935f,2b37226172da56884804aa37c1a63742,WZA3,网关
7383bb909cf5993b0a673dac535a935f,3b298ea186bd43e43bfe3c58999bc00b,S4A4,客厅窗帘
bd00ffc4445686a30094a7d2732156ba,c71a9f9d5241e4ffac5eb474d1f49bbb,NaA4,NB智能门锁
036a347af878f4bdf0249f42570bdc6f,b32c7b14cc6eb5e8327678cbdf0cccef,WQA4,情景开关
2d230162db77183fa27a07d45ed5e5b5,ff61645b322abc4b39949e23a03c2e26,Z4A3,次卧灯
e10e2d913ba0522361363fd22344944c,cb381c3258e269de895d2be4c62f23aa,Z4A3,主卧洗手间
5bf3bc64a6d18f42eda94c7c4dbd3be4,b783b1388f9e1f1a05f180dd5eb27e94,Z4A1,三楼主卧更衣室
a9359db9da9aef4a0fba395cd509d796,8241ed9b1d7faf14ad19f9d6a08889cd,S1Ah,一键开关
aee5ae48a2fe2cd0823593c72a3ad708,82034a2886f05d4945ef1c377f62ea1f,Z4A1,东卧灯带
5bf3bc64a6d18f42eda94c7c4dbd3be4,039229b51a86729f1116d1ab5ac7e334,Z4A1,二层楼梯
de50570ccb43098850daec988aee39da,c7a93f9f31e5188aee5ee190fcb5f1e9,Z4A1,玄关灯
de50570ccb43098850daec988aee39da,ad8e5d0ecbeed510c935ee742c7dc629,Z4A2,卫生间
b2cc4229f5dd880866e786b37b56a8b7,89abb35f4be043ceb956237e63e5e318,NaA1,门锁
a7d248c71b238f0c1142afc4082cb5fe,1315f5bd4a8d6cfc9cd3b9b56699b70a,Z4A3,前厅
de50570ccb43098850daec988aee39da,08d5cde6e3411d25ea71d2d8af0f0953,Z4A3,次卧
b3bcf843a910ab77516e12f98e67ca3a,070bdbefd1000649f8273eb2d8e159c1,Z4A3,次卧灯
30a94a98fa8e9c22b74c6bb3b5af8675,9dde4b4e16c0a1db9fa1e20f5951d665,W2A3,红外宝
de50570ccb43098850daec988aee39da,fdbb4fde50a4ff2696bfa35ba75c3fa7,Z4A2,浴室
9c141827e3c1a04b88d36f4b11874ac2,ec322cb51fb924722d8ddfb4641cad2a,S4A4,书房大窗帘
69188282584042771737d36798cd1e2a,ccbb45a96d81553aa7ae44936f296e0e,Z4A1,卧室灯
e11663c7fd76604a799091c1d0e4b62e,8c0dc3e5cf81bf6c9faa72ccad740aea,Z4A3,客厅
958b9d62cbf7f81e04d55942ae5d340a,404560911563c7e78bdbc35d0818fa68,Z4A1,次卧照明
1a5353f3f1db17f514f02a7db17b0296,4d0656d86fde971bdcea9e171e1599a6,Z4A3,茶室
de50570ccb43098850daec988aee39da,6580d1d394dec39b8348c419fc6620c4,Z4A1,床头
47fc89d94bedc71552ebb7bbc5a67328,ce41d8e0d1f427358e080a5e75e2268b,Z4A2,二键开关
540e2211d76f5ed9bed256f9acc8d2be,3c57240cda0ed7e62bfdb0700e599e65,Z4A3,餐厅
9c141827e3c1a04b88d36f4b11874ac2,18e631e006cfb0c71f500fc6f2c494e3,S4A4,书房小窗帘
6259fc13612ee84bfcf6908d27ff3f88,5f139559af823bf21a34c8d7b28707f5,Z4A1,阳台晾衣架
5bf3bc64a6d18f42eda94c7c4dbd3be4,cb25079b1c423715c0bc55b8179bb64c,Z4A1,二楼阳台
bfb86f749516f3e948a029b3d4086951,8ad7b79da1186254d1937244d1b8540e,WZA1,Zigbee网关
677f757a00eb3a5997be934ee5fe5225,a52d846ca3e7f2bc77fc73b75d89d913,Z4A3,音影室开关
5c257afe54be191af0e8baac055979b9,392fabfaad18cbe1f5b4b70b2ba545ac,Z5A1,客厅窗帘
92ed0f9acfef32a9633e4af84ae5f515,3f2f0cdc38c3a6e96521ad898a7ab06d,Z4A3,餐厅
9c141827e3c1a04b88d36f4b11874ac2,0380371ae077958dfacbe6f692ed4f46,S4A4,主卧
958b9d62cbf7f81e04d55942ae5d340a,654f08c033969042f6812ddf0a90e98f,Z4A1,次卧窗帘
5c257afe54be191af0e8baac055979b9,d72ec8af540e0b8981b73a0609eaa0a2,Z5A1,主卧窗帘
9c141827e3c1a04b88d36f4b11874ac2,510aed53f156c1edd21c3489e4c06b32,Z4A3,次卧
cfc91b25441db58dec97e5338417f028,80479f7e40043371915140ef19183b6f,Z4A3,餐厅
0ad91652f2db52c00145c9346be29f28,fda166d75cd17ff0744622bbf7858727,Z4A2,阳台
00cf149c94bc3f1d8245831628441c58,4ddf45e7a35582d98f9515ee5d85a1e6,Z4A1,次卧灯
56c48893ede810e899e21c911d36ce17,fa697ba9dfe1d17179af7cf7c72fa619,Z4A3,客厅
9c141827e3c1a04b88d36f4b11874ac2,77eea489197a41b06d8f1f13b7c845f3,Z4A1,次卧床头
3b40c5cbf443110246b72df3e8fdb228,8ab947a7cd6e901c26061c1019a0b524,Z4A3,过道
9c141827e3c1a04b88d36f4b11874ac2,df717442508aa926729d79fec8a79962,S4A4,次卧
cad6ac1a437c2f26aa006bd58e07a3d5,6311c5ddee4d72320ddec2c95e8388c4,Z4A2,过道灯光
3b7c542e3141d1339754b8d9b1a6f3e3,54bc8e262876e978f81bb4e09f566d47,Z4A1,客厅轨道灯
f56247743165865d12bf1b6b1e7b452e,c2f310752fe48a171792e8ec93c5a4f4,WZA2,二合一网关
cad6ac1a437c2f26aa006bd58e07a3d5,71880b6b2e5877aff59e02cac3b27a53,Z4A2,父母房情景
d27cfec020c62b48394a05a67349540c,408534949696062605cababfd7bf8acb,Z4A1,女儿房书桌筒灯
8a5d8de6502413269e7e21fc8a2d01a2,e011cf7e311b8fde12eb75f838200aac,WQA4,情景开关
e10e2d913ba0522361363fd22344944c,455e44d562871a09ab70039336f02377,Z4A3,E1门口1
7efa4ece3f473261ac8d51765cf3b245,18c756e060e864c766d56df8b09444d1,Z4A1,一号卧室灯
dd52b70a67f3b348e3a942e23ba3b7e5,c8c061dd0e75684047fa06199f524887,Z4A1,客卧
a04dfa3a76b0ee2d29d6eac0181aac1e,1cb4a7131f989b49ba5f6c6067add2d1,Z4A1,吊灯
9c141827e3c1a04b88d36f4b11874ac2,02e2692bff9ad46cdddf9f7f6f296d4e,Z4A1,主卧卫生间
9c141827e3c1a04b88d36f4b11874ac2,a914b9a9b9ffc2f5f56434645f665658,Z4A3,衣帽间
ea34cbeb1b1b9eb42e47b947ec343196,68663372e6987ad0ad8c6ec23a920fc0,Z4A1,背景灯
9c141827e3c1a04b88d36f4b11874ac2,d6816287f2f3399ee70f1029e8df745a,Z4A2,电梯厅
e10e2d913ba0522361363fd22344944c,7fea685b02ccc3bce57b0708b5d4170b,Z4A3,主卧2
d8631fb62790e7f8fc859f7cd8f9514e,861ae72a6b9464053515ce96358efc44,Z4A1,主卧筒灯
db6f2e038fb9803908cc6dba9fbd54d6,951b2ac31918ec571e988883a7e176f8,WQA4,情景开关
f7d2234d0d49491d785fd1b5a337337c,ed13322ffe6f93eb0224b7bc46f984df,QQAA,玄关
d07d150a2e4d36573d27bc9afa1c2661,1ae795101dc663ca239c4dbdda7d89c1,Z4A1,三楼南侧房间主灯
e0961d63c58797dec339c64c82509c3a,6c55487fc694db82fc1420ba408b7e19,S1Ah,一层客卧灯
06a3f972b78f7bfcb7681bfd149677e9,a1c551c6aeee540f53b7fd653ea6f0bc,WZA1,二楼主卧网关
ab23c2a6f5f13e2a2171532f183e720e,7aaed0ca29bc71ed913aad976be84670,Z4A3,洗漱间三开
677f757a00eb3a5997be934ee5fe5225,e8e21d1a3372b3e70613f25eb005f880,Z4A1,二楼阳台灯
7227789bc68f783d84daa38618f192d5,ab6a477ef7812ab816ab9cd460fa904f,Z4A3,餐厅厨房
2a57cb63390e14a4a8996975989d557a,f3084fb301f4097809672db0d2ed057a,Z4A2,大灯
12bce2382b6fef14950311079b4f548f,c1c7a5d3e428b93faa6682430b68a617,Z4A3,走廊
1186c9ad2957ff72b83136e569eb8138,568c8cd85abaf0d1e2a2373e02108d36,WBA1,语音管家
9a0f818162e6704e3095faa8f22f6d07,9424a266ae3a6aa4a2ad58c2a292a55b,WAA1,音乐平板
9c141827e3c1a04b88d36f4b11874ac2,d646eb20dfbbd455a7afc0808eecb38c,Z4A1,主卧阳台灯
958b9d62cbf7f81e04d55942ae5d340a,2fa8a95a0aeb44bf092745376550529e,Z4A1,客卧七八窗帘
0abf3af67516d58a8128f90b080c5c8f,2d4aca7c243a29150193f45c6134e54e,Z4A2,主卧1
9c141827e3c1a04b88d36f4b11874ac2,2757050ad6b286006bb9f16e61b3e257,Z4A3,主卧
9c492f53c88b3ffef02bb0cb24e2aa79,e4bee3fee1b9a1dc8e12af0724b45d88,Z4A1,客房灯
4eed103c434ed8263f26e88e65a103e3,462b3fb7a50cdc3a0ad78fd4d21aa323,Z4A1,会议室灯
f56247743165865d12bf1b6b1e7b452e,e9226dc9454d4f1bc3981722269fb220,Z4A2,入户灯
f56247743165865d12bf1b6b1e7b452e,c35e59ba00197bdf810db2dc9163fa8b,Z4A2,书店
96fb02083b836df2721beb0edfc09ddd,fe4f4aebd45feae41c940471eff95b78,Z4A1,阳台灯
dd52b70a67f3b348e3a942e23ba3b7e5,c624807c7bbd2f1a95d6d64021d6e610,Z4A1,主卫灯
d14f5e83f9c817af3dbd7cb23a565d26,60e8b5ae946e984bbafc360951a93c86,Z4A2,次卧二位
62b3dc2de0de62077c3fffc1be436eff,ca48a1739b0c14ab478220a5819bbfcd,WAA1,音乐平板
8a73ac16477aff7f07bc95ef09a5f7c4,f1bff713e894aff20e5c1697dc06cd91,Z5A1,茶室
2f0df21956bf21b278662516c5a64343,c3efa2fe9d3cc309dcd7ec3fa1324ca3,Z4A2,展区二位
627cfaa543cec502db8aec8b20251ebe,c58a8d357f69a66372ba7ce55857ee82,Z4A1,书房
171176b88fc6c282d9eb5557744ad547,74d9f50edf7a11dad5bc9a6feb5530b4,Z4A2,负一健身区
fb275589cb8aa6998deb80b4dc30bb01,2b8d52f053c26280ab00bfe7a6a751a9,Z4A1,阳台
ebb93b1f01fbb5b60f2343213b74b3b0,6e2832acfd53bf064f04a7256c56c887,NaA4,NB智能门锁
10b2996bf861974784ee834f024623a0,2637d8cc2aa330379da19f9b73c3539f,Z4A1,主卧主开
450827a0b49008953c94d957693a1662,37bf78ee04fe353e4ed9582f59e58310,WQA4,客厅情景
61159fab69f2996b20c51991f646dc7d,3a7fa2f02c51622912971d6a5fdb2dc0,WQA4,情景开关
171176b88fc6c282d9eb5557744ad547,a12ce62d975c1870bd6ce7d7f9ed0a24,Z4A2,门厅大厅
255c4d3ac98f25014bfebb8d44afc676,0f66cc3d7c055b2886b6625dda4f4d0f,WBA1,语音管家
171176b88fc6c282d9eb5557744ad547,df37e19a3261b027fc79ad8595d70911,Z4A2,入户门
c70c028c66f9273897f81c1fcfa6b017,befbb6a6788f3e94fd032c0c4383cee8,WQA4,大厅情景
0206cf6107f21340a570fad2be0589ac,4ebdd608ac24aec1c2db38fc7fa49f9a,Z4A2,办公室
b3f52beefbc73ad0de36093ff440e0d9,84b961234c4035d452a525fc7fd605cb,WQA4,鞋柜情景开关
2ad21c472977562072d6cc6b5f9970de,0daebecea5eac6957903540fb715279f,Z4A3,客厅
5a23d6d73a700380d00631585e3ad426,a5dcc447dadffa8f8ed54b132596ba64,Z4A2,二键开关
52536aeb38463e535523a8eef406c17e,696b7ee8c68af77804ef00f11d3cf794,Z4A1,走廊大灯
e11663c7fd76604a799091c1d0e4b62e,09aa9b802b295de284db4d0fe409a088,Z4A3,卧室
79164d27e8e0cc903b5277d7a5bc6078,17f3f76f39cd90bb5841a1afed934a76,W2A2,红外宝
4eed103c434ed8263f26e88e65a103e3,ccf378c8659e01f5436dbc94d9450acd,Z4A1,背景灯
f666b79292f79cdc42013068a8c36c6c,fdf44d54a6fc796303ee5fb68adafb74,Z4A1,果果卧室灯
f2dc05855bb60a6861a1cfb5307ced4b,a829dd3ffc12e11257bb81e7230742a3,Z4A2,二键开关
3008cf58813a2ef7cf1100e75a9d3009,d81f1c03cfcbcf64b294e0f98de74a54,Z4A1,走廊大灯
83d4dc9fb2d2b519cbe9fac3ad0144ad,a83c8afe0a42f8ada3e638123fcac2ea,Z4A2,次卧2
b1035621107e90508ad495c15dad2685,4f59e51c4bccc71f83ca4be0f13ddf62,Z4A3,双控开关
76c948cc97acd55d9153af297f23076b,784d26a817b0560fc1d24a740ceb8eeb,Z4A2,主卧2
d00c0830f4339b846b561806f80a9ea6,ca48b368a011c277297bee6859948005,Z4A3,客厅灯
96c5635f9bb6815e613bf6fa3cdc9f2d,2331b7974c9a9a240a8297fab8595e0a,Z4A2,厨房
b3f52beefbc73ad0de36093ff440e0d9,b706f5cd1637b78c65eeb5d1453cb2d9,WQA4,卧室情景开关
72357e3903b922a1efd4e647a26a8a43,d933b7393caf1302eb48ccdb80ffa69d,Z4A2,餐厅开关
e98e6eea06a9f8f6b33c8d2f4c7abd51,55fb9804498815cbc683f085f5cc45b4,W2A2,红外宝
3cf007d2f12868fad38395efc01be945,d6c5da3b0bd6b705bf1132842f259a76,S4A4,主卧沙帘
92ed0f9acfef32a9633e4af84ae5f515,6030ca9ba8ef66a67c1f26b618ff3cb2,NaA4,NB智能门锁
3cf007d2f12868fad38395efc01be945,cf97329b386243de5c82b836add6c303,S4A4,次卧窗帘
3cf007d2f12868fad38395efc01be945,ed55893516673a31790c26a2a057f20f,Z7A4,门磁传感器
627cfaa543cec502db8aec8b20251ebe,621ab0480b5944e7253830b2d16d2bf4,WZA2,二合一网关
a9359db9da9aef4a0fba395cd509d796,970ada477a90d18a7f0e3d25b319ad6b,S1Ah,卧室射灯
3cf007d2f12868fad38395efc01be945,410b764dd22b8dddbb52557a2cde29df,S4A4,餐厅纱帘
3cf007d2f12868fad38395efc01be945,c3d68c25d3f08f0df0a396f9b0269c5c,S4A4,主卧窗帘
c1a99d8795a5f971c2b10fcfac565a4c,a65eb631fdfa32962d4cf8585a5d53d1,Z4A3,厨房开关
677f757a00eb3a5997be934ee5fe5225,4055b7478924ca38414d34321a630a00,Z4A3,餐厅开关
52be0fd2f08dc33fb012ffd4abca4f7b,a479fe14e7e422a09e63e075f8ccc8b9,Z4A3,门厅
3cf007d2f12868fad38395efc01be945,68d7440e87efffdc0acfff86011b7b3a,Z4A1,副主卧筒灯
ddee6154559665120efecf977b4c071c,8534fede38fbafd7a0755276b993cbdf,Z4A1,副茶室吊灯
96fb02083b836df2721beb0edfc09ddd,c73cf20a58dba0e25c8582a892f31004,Z4A1,儿童房灯
969b5b7509447179b812447ee0e53f32,dd00b97e5bb0dfc7b4dd46ec48d4470a,Z4A1,二楼女儿房双控
de380bea392a72404d4e6d3c12f78afc,1e343b2ad84168d05560ba301791a227,Z4A3,客厅开关
b440ce1faff30b83b2b4abb30f0766be,2c8b87a9625936c1979af1b8056ae824,Z4A2,二键开关
4eed103c434ed8263f26e88e65a103e3,e19231cb810152aa3ceded6a7854ee54,Z4A2,客厅射灯
d436737273dd9131c3cd47b476361ae0,4e850d51b256a7defade43ff8b0b6207,ZeA4,一楼右上
5c3c307ee5ca03250f27699b9e5d4d1e,a310dc7f6597c1f9df31a42f2b88cbaf,NaA4,NB智能门锁
e551269b3c331eb312b428917bb53095,2330cdb2e77ede9ed2af5ad25ad92829,Z5A2,客厅窗帘
776aab50633fc628f220a7a0560bfdf5,9d608975f9d474ba0022e0fe4c9d0a80,Z4A2,主卫
7356f147507c213b7f9714bc09c5a44a,72e7881e6a7a5ec1b5ef3c63d93dcb3e,S6A3,客厅场景
ccf8599ee888eb64c13318152464f6d8,694e607200568a0cd3fe2f9ff0984edc,NaA4,NB智能门锁
171176b88fc6c282d9eb5557744ad547,10ee909c69fb835c07d87d3c865689f0,Z4A2,负一大厅
171176b88fc6c282d9eb5557744ad547,7f548817ef56302fb005a8cbdcc06ed3,Z4A2,客卫
393bc4767dbfe5e31372819583b576e7,cdc0f1276a27ef4d765d6447ae3ecc79,Z4A2,电视机背景灯
4983aacca72670d05a152c79d6c00ea6,369c4dc204814fdf00a8cc061561bb2c,S4A4,客厅遮阳帘
